,id,title,date,author,story,topic
311,d81c2fca055d11eba8f3646e69d991ea,اهتمام إيطالي بخدمات الدولي المغربي يونس بلهندة,الثلاثاء 04 غشت 2020 - 09:10,أوعنا بلعيد,"أصبح الدولي المغربي يونس بلهندة مطالبا بالبحث عن نادٍ آخر يخوض برفقته تجربة احترافية جديدة، بعد أن أبدى نادي غلطة سراي التركي رغبته في التخلي عن خدماته خلال فترة الانتقالات الصيفية الحالية.وحسب مصادر تركية وأخرى إيطالية، فقد انضاف نادي سامبدوريا الإيطالي إلى ركب الأندية المهتمة بخدمات متوسط ميدان الأسود والذي بات أمام خيارات عديدة لتحديد وجهته المقبلة.وأثيرت في وقت سابق شائعات حول اهتمام نادي ريال بيتيس الإسباني بخدمات اللاعب سالف الذكر، بالإضافة إلى توصله بعروض مغرية من الدوري السعودي، ليبدى الآن سامبدوريا اهتمامه بتأمين خدمات المهاجم البالغ من العمر 30 عامًا بعد ربط الاتصال بإدارة غلطة سراي لبدء المفاوضات.ولم يعد لاعب مونبلييه السابق يناسب خطط فريق إسطنبول، الذي سيطلب مبلغ 5 ملايين أورو للسماح له بالرحيل علما أن عقده مع المجموعة ما زال ساريا إلى غاية 2021.ويعد الدولي المغربي يونس بلهندة من بين اللاعبين الأعلى أجرا بالنادي التركي، حيث يكسب 3.3 ملايين أورو سنويا؛ وهو ما دفع إدارة ناديه إلى السعي نحو التخلص من خدماته، بسبب الأزمة الاقتصادية الناجمة عن تفشي جائحة كورونا.إلى جانب الاقتراح الإيطالي، سيكون لدى بلهندة العديد من البدائل وفقًا لوكيله وليام دافيلا: ""موناكو لا يزال يريد اللاعب، وفي السعودية يريد الهلال والاتحاد أيضًا تأمين انتقاله بأسرع وقت ممكن"".",sport
312,d8e392a4055d11eb8a7a646e69d991ea,"أعراض ""كورونا"" تظهر على لاعبين باتحاد طنجة",الثلاثاء 04 غشت 2020 - 04:46,هسبورت - سعيد إبراهيم الحاج,"ظهرت أعراض ""فيروس كورونا"" على العديد من لاعبي وإداريي فريق اتحاد طنجة لكرة القدم، منذ عودة بعثة الفريق من المعسكر الإعدادي المغلق الذي خاضه ""فارس البوغاز"" بمدينة أكادير قبل عيد الأضحى، ما خلف ارتباكا كبيرا لدى مسؤولي الفريق.وأكد مصدر موثوق من داخل إدارة فريق اتحاد طنجة، في تواصل مع ""هسبورت""، ظهور أعراض ""فيروس كورونا"" منذ أيام على 7 لاعبين من الفريق الأول وإداريين، ما دفع إدارة الفريق لمطالبة المديرية الجهوية للصحة بجهة طنجة تطوان بإجراء تحاليل الكشف عن ""الفيروس"" لكل مكونات الفريق للاطمئنان وتفادي الأسوأ.وأوضح مصدر الصحيفة أن الوضع داخل الفريق يسوده الارتباك والخوف لعدم التمكن من إجراء التحاليل بعد، بالنظر لكون المديرية الجهوية للصحة بجهة طنجة تطوان حددت يومي 6 أو 7 غشت لإجرائها، وكذا لغياب مصحة خاصة يمكن اللجوء إليها بطنجة لإجراء المسحة.وتتخوف مكونات اتحاد طنجة من تأكد إصابة لاعبين بالفريق الأول بالفيروس، ما سيفرض وضع كل اللاعبين والأطر المخالطين في الحجر الصحي، مع إرباك تحضيراتهم لاستكمال البطولة، قبل أيام قليلة من خوض مباراة الجولة 21 من منافسات الدوري الاحترافي أمام الضيف نهضة بركان.",sport
313,d99b5aee055d11eb8a42646e69d991ea,خاليلوزيتش يهنئ ثلاثة من لاعبي المنتخب المغربي,الاثنين 03 غشت 2020 - 17:15,أوعنا بلعيد,"وجه البوسني وحيد خاليلوزيتش، مدرب أسود الأطلس، رسالة تهنئة إلى ثلاثة لاعبين من المنتخب الوطني لكرة القدم، وذلك عقب تألقهم بشكل لافت طيلة الموسم في الدوريات حيث يلعبون.ووجه الناخب الوطني رسالة تهنئة إلى يوسف العربي، بعد تتويجه هدافا للدوري اليوناني، بالإضافة إلى تتويجه بلقب الدوري المحلي، وسفيان أمرابط، بعد اختياره أفضل لاعب في الموسم بفريق هيلاس فيرونا الإيطالي وترشيحه كذلك للمنافسة على نيل لقب أفضل لاعب في الكالتشيو.كما وجه المصدر المذكور رسالة تهنئة إلى منير المحمدي، نجم مالقا الإسباني، بعد تتويجه بجائزة ""زامورا"" كأفضل حارس في الدوري الإسباني بالدرجة الثانية، بعدما استقبلت شباكه 29 هدفًا في 38 مباراة كأقل عدد من الأهداف طيلة الموسم مقارنة مع باقي الحراس.وإن كان أنصار أولمبياكوس اليوناني يطالبون الإدارة بتمديد عقد يوسف العربي بعد تألقه اللافت طيلة الموسم الحالي بمختلف المسابقات التي شارك فيها ناديه، فإن سفيان أمرابط خاض أمس آخر مباراة له بقميص هيلاس فيرونا، وسيلعب ابتداء من الموسم المقبل بقميص فيورنتينا، الذي اشترى عقده لخمسة مواسم كروية.بينما تطالب عدة أندية إسبانية في الدرجة الأولى ""الليغا"" بالتعاقد مع منير المحمدي، وهي ""هويسكا"" الذي حقق الصعود هذا الموسم، ونادي غرناطة الذي تمكن من حصد بطاقة التأهل لتصفيات ""الدوري الأوروبي"" الموسم المقبل، ونادي إسبانيول برشلونة الذي غادر ""الليغا"" هذا الموسم، بعد احتلاله المرتبة الأخيرة بـ25 نقطة.",sport
314,da86e4b8055d11eb9fbc646e69d991ea,عودة الذهاب والإياب إلى نصف نهائي أبطال إفريقيا,الاثنين 03 غشت 2020 - 13:50,هسبريس ـ مُتابعة,"عاد الاتحاد الإفريقي لكرة القدم، اليوم الاثنين، عن قراره بإقامة الدور نصف النهائي من مسابقة دوري الأبطال بنظام التجمع في الكاميرون، بعد اجتماعات لجنته التنفيذية في 30 يونيو الماضي، ليؤكد إقامة مباراتي نصف النهائي بنظام الذهاب والإياب الذي كان معتمدا أصلا.وكان الملغاشي أحمد أحمد، رئيس الاتحاد القاري، أعلن، بعد الاجتماعات الأخيرة للجنة التنفيذية في نهاية يونيو، إقامة مباريات الدور نصف النهائي في العاصمة الكاميرونية ياوندي في شتنبر المقبل بنظام التجمع؛ لكن ملعب جابوما ستاديوم، الذي يتسع لـ60 ألف متفرج، لم يعد قادرا على احتضان هذه المباريات بسبب تفشي جائحة ""كورونا"".وبالتالي، قرّر الاتحاد الإفريقي إقامة مباراتي الدور نصف النهائي بين الأهلي المصري والوداد البيضاوي، من جهة، والزمالك المصري مع الرجاء البيضاوي في 25 و26 شتنبر على أرض مصر، ومباراتي الإياب في 2 و3 أكتوبر في المغرب؛ بحسب بيان صادر عن الكنفدرالية الإفريقية.وأضاف المصدر نفسه: ""ستقام المباراة النهائية على ملعب محايد، في حال تأهل فريق من مصر وآخر من المغرب. أما في حال جمعت المباراة النهائية بين فريقين من دولة واحدة، فستقام في المغرب أو مصر في 15 أو 16 أكتوبر"".",sport
315,db456bb4055d11ebb86d646e69d991ea,"""فيرونا"" يودع المغربي أمرابط بجائزة مرموقة",الاثنين 03 غشت 2020 - 11:35,أوعنا بلعيد,"استلم الدولي المغربي سفيان أمرابط، أمس الأحد، جائزة أفضل لاعب في صفوف نادي هيلاس فيرونا، بعد تألقه طيلة الموسم في مسابقة ""الكالتشيو"". وقد حصل أمرابط على هذه الجائزة قبل بداية آخر مباراة لفريقه الموسم الحالي أمام جنوى في المواجهة التي جرت على أرضية ملعب لويجي فيراريس (ماراتسي).واحتفى نادي هيلاس فيرونا بمتوسط ميدان ""الأسود"" بعدما نشر عبر صفحته الرسمية على ""الفيسبوك"" صورة له وهو يحمل جائزته الفردية المرموقة وعلق عليها قائلا: ""من قلب أصفر وأزرق ونجمنا بموسم 2019- 2020 تستحق الحصول على هذه الجائزة"".وجاء اختيار أمرابط، البالغ من العمر 23 عاما، أفضل لاعب في فريق هيلاس فيرونا، إثر تصويت الجماهير، كما ذكرت الصفحة الرسمية للفريق على موقع التواصل الاجتماعي ""تويتر""، حيث حصل على 37 نقطة عقب موسم خرافي تألق فيه بشكل لافت، مما جعله ضمن التشكيلة المثالية للدوري الإيطالي في الموسم الحالي.وشكل أمرابط ركيزة أساسية لا غنى عنها في خطط المدرب إيفان يوريتش، الذي أشركه في 34 مباراة في الدوري تمكن خلالها من المساهمة بثلاثة أهداف بعدما سجل هدفا وصنع هدفين، وهو التميز الذي دفع الموقع العالمي المتخصص ""Transfermarkt"" إلى ترشيح اللاعب المغربي للمنافسة على نيل جائزة أفضل لاعب في الدوري الإيطالي الممتاز عن الموسم الحالي.يشار إلى أن أمرابط خاض آخر مباراة له مع هيلاس فيرونا وسينتقل للدفاع عن ألوان فيورنتينا الذي اشترى عقده لخمسة مواسم كروية ابتداء من الموسم المقبل.",sport
316,dc14b81a055d11eb863c646e69d991ea,"""تين هاغ"" يكشف تأثير رحيل زياش على أياكس",الاثنين 03 غشت 2020 - 04:30,أوعنا بلعيد,"تحدث الهولندي إيريك تين هاغ، مدرب أياكس أمستردام لكرة القدم، عن رحيل الدولي المغربي حكيم زياش، المنتقل إلى تشيلسي الإنجليزي، مشيرا إلى أن أسلوب لعب المجموعة سيشهد تغييرا بسبب فقدان خدمات صانع ألعاب ""الأسود"".وقال المدرب الهولندي، متحدثا لمحطة ""نوس"" الهولندية التلفزيونية، إن ""أياكس يحتاج إلى تغيير أسلوب لعبه بعد انتقال زياش إلى تشلسي، بالإضافة إلى إمكانية رحيل عدد مهم من اللاعبين قبل انطلاق الموسم الجديد"".وأضاف: ""إذا خسرت لاعبين لديهم تأثير كبير على الأداء، فإن الأسلوب سيتغير، إذ يفتقر الفريق إلى إمكانات محددة، لكن بكل تأكيد يبقى الهدف دون تغيير. يجب دائما رفع مستوى التوقعات عن الموسم الماضي، فالتحدي يتعلق باستخراج المزيد من اللاعبين المتاحين"".وتابع قائلا: ""لقد وضعنا تشكيلة قوية. نملك اثنين من اللاعبين في كل مركز، باستثناء الظهير الأيسر، وسنرى إن كان بوسعنا تعويض ذلك داخليا، أو سنبحث عن لاعب من الخارج"".وينتظر أن يحدث رحيل زياش تغييرا كبيرا وسط ملعب العملاق الهولندي نظرا للإمكانات الكبيرة التي يتوفر عليها، وهو ما سيؤثر على المجموعة التي رحل عنها كذلك خلال الموسم الماضي فرانكي دي يونج إلى برشلونة، وماتيس دي ليخت إلى يوفنتوس. كما انضم مؤخرا جويل فيلتمان إلى برايتون أند هوف ألبيون، وسفين بوتمان إلى ليل.ومن المحتمل أيضا رحيل أندريه أونانا، ونيكولاس تاجليافيكو، ودوني فان دي بيك خلال الانتقالات الشتوية، بينما يقترب المغربي الآخر نصير مزراوي من البقاء، لاسيما أن الإدارة التقنية غير متحمسة لبيعه بالرغم من الاهتمام الكبير بخدماته.",sport
317,dcb2ef68055d11eba829646e69d991ea,بنشرقي وأوناجم يتأخران في الالتحاق بنادي الزمالك,الاثنين 03 غشت 2020 - 02:02,هسبريس ـ مُتابعة,"تقرر تأجيل وصول محمد أوناجم وأشرف بنشرقي إلى مصر لمدة 48 ساعة أخرى بعدما تقرر تحديد موعد آخر لسفرهما عوض نهاية الأسبوع الحالي.وكان من المنتظر وصول اللاعبين المغربيين، الأحد، بعد ترانزيت في دبي، لكن بعض الإجراءات حالت دون سفرهما للانضمام إلى تداريب فريقهما الزمالك تأهبا لخوض منافسات الدوري المحلي ودوري أبطال إفريقيا.وتقرر وصول الثنائي المغربي بعد 48 ساعة، عقب إتمام الإجراءات التي تعطلت بسبب إجازة عيد الأضحى المبارك، بينما تم إلغاء رحلتهما السابقة رغم إنهاء كافة الأوراق المطلوبة لعودتهما.وينتظر أن يلتحق أوناجم وزميله بنشرقي بتداريب فريقهما، الذي يعسكر حاليا في برج العرب استعدادا لعودة النشاط الكروي من جديد، حيث سيلتقي الزمالك نظيره المصري يوم الخميس المقبل في الدوري الممتاز.وكان مسؤولو الزمالك قد بعثوا خطابا رسميا إلى السلطات المغربية يناشدونها فيه التعاون بشأن تسهيل عودة اللاعبيْن المذكورين إلى القاهرة، بعدما سافرا في وقت سابق إلى المغرب بعد توقف النشاط الرياضي في مصر بسبب جائحة ""كورونا"".",sport
318,dd91fcde055d11ebb5a4646e69d991ea,"ياسين بامو يحسم مستقبله مع ""كون"" الفرنسي",الأحد 02 غشت 2020 - 23:19,أوعنا بلعيد,"رحب الدولي المغربي ياسين بامو بفكرة استمراره مع نادي ""كون"" الفرنسي لكرة القدم واللعب لموسم آخر معه، مشيرا إلى أنه لا يمانع في رحيله إن رغبت إدارة النادي في تسريحه خلال الانتقالات الصيفية الحالية.ولعب المهاجم المغربي، يوم أمس، ضد لوهافر، وهي أول مباراة له مع إس إم ""كون"" منذ مغادرته على سبيل الإعارة صوب تركيا الموسم الماضي خلال تجربة خاضها بقميص نادي ألانيا سبور.وخلال اللقاء الودي أمام لوهافر تمكن بامو من تسجيل هدف بكرة رأسية جميلة، ليعود بذلك إلى معانقة الشباك فوق أرضية ملعب ""ميشال دورنانو"" بعدما لعب 71 دقيقة، أكثر من أي لاعب آخر في ناديه ""كون"". وقد انتهت المواجهة الودية بهدفين مقابل هدف واحد.وعن شعوره في أول مباراة له ضد لوهافر، قال بامو: ""بعد أسبوع من التحضير المكثف كان هناك القليل من الإرهاق، لكني شعرت بالرضا. لقد ركضت بقدر ما أستطيع، واستعددت بشكل جيد، وكان الهدف من هذه المباراة هو الاستعداد للمباريات القادمة. وبعد هذا الإعداد الكبير، أعتقد أننا أظهرنا وجهاً جميلًا. أنا شخصياً أشعر بأنني في حالة جيدة، وأنا مستعد"".وبخصوص لعبه دقائق أكثر من بقية رفاقه والسبب وراء ذلك، أوضح بامو قائلا: ""عدت إلى النادي في وقت متأخر (بدأ التحضير بعد عشرة أيام من اللاعبين الآخرين). أنا أحتاج إلى هذه الدقائق بعدما طلبت من المدرب أن يمنحني دقائق لعب أكبر، وقد شعرت بأنني في حالة جيدة. عليك الاستمرار في العمل لمحاولة إضافة أكبر قدر ممكن إلى الفريق"".وأضاف ""إنه شعور جيد للغاية. لقد أسعدني أن أجد جمهورا خلفنا، استمر في دعمنا ودفعنا إلى الأمام. الجماهير تساعد كثيرا. أنا أريد أن أقدم للنادي وللفريق كل ما أستطيع، وهذا من دواعي سروري"".كما كشف اللاعب المغربي عن حالته الذهنية بعد عودته من الإعارة، قائلا: ""غادرت -كون- بعد عام صعب. لقد وجدت مشاعر جيدة مرة أخرى في تركيا. هدفي هو إعطاء أقصى ما لدي للنادي، أنا هنا اليوم ولا نعرف ما يخبئه المستقبل. وطالما أنا هنا سأبذل قصارى جهدي لمساعدة النادي"".وعقب بامو على رغبة إدارة ناديه في بيعه قائلا: ""واضح أن هذا هو عالم كرة القدم، فأنا متعاقد مع نادي ""كون""، وأبذل قصارى جهدي في التدريب وفي المباريات، أما باقي الأشياء فسنرى ما سيحدث بخصوصها، وما يهم حاليا أنني مع الفريق لأنني لم أستطع أن أعطي النادي مثل ما أعطاني"".وحين سؤاله عما إن كانت هناك رغبة في الانتقام الشخصي، أجاب بامو: ""كانت سنتي الأولى في النادي صعبة. لقد أصبت معظم العام، ولم أستطع إرجاع ما قدمه لي الفريق. أنا أؤيد إعطاء كل ما لدي وإرجاع الثقة التي وضعها النادي في خدماتي"".واسترسل قائلا: ""كنت بحاجة إلى استعادة بعض الشعور بعد إصابتي المعقدة. لقد وجدت الإيقاع والأهداف ولعبت بعض الدقائق، وكان هدفي أن أعود من منظور مساعدة النادي وتقديم كل ما لدي لأنني مدين للفريق الذي بذل الجهد للترحيب بي. اليوم أنا أملك عقدا مع الفريق، وكما قلت من قبل سأبذل قصارى جهدي، وإذا اضطررت إلى الذهاب، سأذهب. وعلى أي حال يسعدني أن أكون هنا"".",sport
319,de2e895e055d11eba8bc646e69d991ea,"إيموبيلي .. من الفشل في ""البوندسليغا"" إلى عرش هدافي أوروبا‎",الأحد 02 غشت 2020 - 14:17,هسبريس ـ د.ب.أ,"قبل سنوات قليلة، أخفق المهاجم الإيطالي شيرو إيموبيلي في أول تجربة احترافية له خارج حدود إيطاليا، وأثار العديد من الانتقادات من خلال تصريحات تنطوي على بعض الإهانة للحياة في ألمانيا، لكنه في غضون السنوات القليلة الماضية صنع لنفسه اسما بارزا حتى توج نفسه ملكا على عرش الهدافين في إيطاليا وأوروبا.وتوج إيموبيلي هدافا للدوري الإيطالي لكرة القدم في موسم 2019 -2020، وأثبت أنه ماكينة أهداف لا تهدأ حيث أحرز 36 هدفا ليصبح أكثر لاعب إيطالي يسجل أهدافا في موسم واحد.كما عادل إيموبيلي الرقم القياسي لعدد الأهداف التي يسجلها أي لاعب في المسابقة خلال موسم واحد، وهو الرقم الذي حققه الأرجنتيني جونزالو هيغواين قبل أربعة أعوام.وكان هذا كافيا ليحرز إيموبيلي جائزة الحذاء الذهبي لأفضل هداف في القارة الأوروبية هذا الموسم، متفوقا على العديد من الهدافين البارزين في مختلف بطولات الدوري بالقارة.وهذه هي المرة الأولى التي يجلس فيها إيموبيلي على عرش هدافي القارة، ليكون هذا أبرز إنجاز في مسيرته الكروية حتى الآن.وولد إيموبيلي، ذو الـ30 عاما، في توري أنونزياتا في نابولي. وجاء الهدف الأخير للاعب في الدوري الإيطالي هذا الموسم أمام فريق نابولي بالذات، وذلك خلال الهزيمة 1 ـ 3 أمام نابولي في المرحلة الأخيرة من المسابقة.واحتفل لاتسيو بمهاجمه المتألق من خلال كلمة ""الملك"" بحروف ذهبية على موقع ""انستغرام"" للتواصل الاجتماعي عبر الإنترنت.ووجه اللاعب الشكر إلى المشجعين وزملائه بالفريق وأفراد عائلته قائلا ،على ""انستغرام""،""أحببت هذه الرياضة منذ طفولتي.. وعلى وجه التحديد، عشقي وحماسي لكرة القدم هو ما جعلني أغامر أكثر وأكثر في أحلامي وأؤمن بها"".ومع تسجيله الهدف الوحيد لفريقه في مباراة نهاية الأسبوع، وذلك في الدقيقة 22 من المباراة، ضمن إيموبيلي معادلة الرقم القياسي المسجل باسم هيغواين.وكان إيموبيلي اجتاز رصيد البولندي روبرت ليفاندوفسكي مهاجم بايرن ميونخ الألماني في قائمة أفضل هدافي الدوريات الأوروبية هذا الموسم، وذلك قبل مباريات المرحلة الأخيرة من الدوري الإيطالي، إذ اقتصر رصيد ليفاندوفسكي في الدوري الألماني (بوندسليغا) خلال الموسم المنقضي على 34 هدفا فقط.وأصبح المركز الثالث في قائمة أفضل الهدافين في أوروبا هذا الموسم من نصيب البرتغالي كريستيانو رونالدو، الذي سجل 31 هدفا ليوفنتوس الإيطالي، ويليه تيمو فيرنر الذي سجل 28 هدفا للايبزج الألماني قبل رحيله إلى تشيلسي الإنجليزي هذا الصيف.واضطرت إيطاليا العاشقة لكرة القدم إلى الانتظار لأكثر من عقد كامل حتى يحرز لاعب إيطالي جائزة الحذاء الذهبي.وسبق للاعبين إيطاليين فقط التتويج بالجائزة في الماضي، وهما فرانشيسكو توتي مهاجم وأيقونة روما في موسم 2006 ـ 2007، ولوكا توني قبله بموسم واحد.وأشارت صحيفة ""لا غازيتا ديللو سبورت"" الإيطالية الرياضية إلى أن إيموبيلي تفوق في سباق الحذاء الذهبي على لاعبين مثل رونالدو وليونيل ميسي وكريستيانو رونالدو وإيرلنج هالاند.وقبل سنوات، كانت مسيرة إيموبيلي الكروية على وشك السير في اتجاه آخر بعيدا عن طريق الإنجازات والألقاب، حيث فشل اللاعب في تحقيق التوقعات والآمال الملقاة على عاتقه.. وثار جدل كبير بشأن أسباب هذا الإخفاق في رحلة احترافه بألمانيا.وانتقل إيموبيلي إلى دورتموند في منتصف عام 2014 مقابل 5،18 مليون يورو، وتدرب تحت قيادة المدرب يورجن كلوب، ولكنه لم يسطع مع الفريق ولم يتأقلم مع طبيعة ألمانيا.ووسط معاناته في هذه التجربة الاحترافية، فاجأ إيموبيلي الجميع بتصريح مثير للجدل خلال مقابلة مع صحيفة إيطالية في مطلع عام 2015، حيث أشار إلى أن الألمان يتسمون بالبرود.ورغم اعتذار إيموبيلي بعد ذلك عن هذه التصريحات، لم يستطع اللاعب تثبيت أقدامه في ألمانيا عيث أعير في صيف 2015 إلى أشبيلية الإسباني، ثم إلى تورينو الإيطالي مطلع عام 2016 .وفي منتصف 2016، انتقل اللاعب إلى لاتسيو الإيطالي ليسطع في صفوف الفريق حتى الوقت الحالي، علما أن عقده الحالي مع الفريق يمتد حتى نهاية موسم 2022 / 2023 .",sport
320,dfea426e055d11eba451646e69d991ea,الزمالك يُسافر عبر طائرة خاصة لمواجهة الرجاء,الأحد 02 غشت 2020 - 09:30,هسبورت - حمزة اشتيوي,"أوضحت تقارير إعلامية مصرية، أن إدارة فريق الزمالك المصري لكرة القدم، تسعى إلى الاستعانة بطائرة خاصة لسفر الفريق ""الأبيض"" إلى الدار البيضاء، استعدادا لمواجهة الرجاء الرياضي، لحساب نصف نهائي دوري أبطال افريقيا.وكشفت التقارير نفسها، أن المشاكل الكبيرة التي يعرفها قطاع الطيران في ظل القرارات والتدابير الاحترازية التي تعتمدها مختلف البلدان، لتفادي انتشار وباء ""كورونا""، دفعت إدارة الزمالك إلى التفكير في السفر إلى المغرب على متن طائرة خاصة.وسيواجه الزمالك المصري الرجاء الرياضي في الدور النصف النهائي من عصبة الأبطال الإفريقية بنظام الذهاب والإياب، وذلك بعد أن تراجعت الكونفدرالية الإفريقية لكرة القدم ""كاف"" عن فكرة خوض هذا الدور من مواجهة فاصلة، بعد اعتذار الكاميرون على احتضان المباريات الفاصلة بسبب تفشي وباء ""كورونا"".ومن المقرر أن تقام مباراة الذهاب بين الرجاء وضيفه الزمالك في المغرب على أن يقام لقاء العودة في مصر.",sport
321,e0d7bc0c055d11eb8eee646e69d991ea,"فريق وداد تمارة يرفض ""استئناف مباراة القنيطرة""",الأحد 02 غشت 2020 - 07:14,هسبورت - حمزة اشتيوي,"أعلن نادي وداد تمارة لكرة القدم أنه يرفض استئناف مباراته أمام النادي القنيطري، التي أوقفتها ""قائدة"" عن السلطة المحلية الأربعاء الماضي، لحساب الجولة الـ23 من منافسات الدوري الاحترافي في قسمه الثاني، بسبب عدم التزام الفريق الضيف بالبروتوكول الصحي الذي حددته جامعة الكرة لتفادي انتشار وباء ""كورونا"".وقال فريق وداد تمارة، في بلاغ له، إنه ""استغرب من إقحام السلطة المحلية، والاستعانة بها بناء على معلومات مغلوطة وخاطئة.. إن النادي القنيطري كان في حجر صحي، كما أن اللاعبين المصابين التزموا ببيوتهم، واللاعبين المشاركين سليمون بناء على نتائج الكشف السلبية"".وأضاف النادي في البلاغ المذكور: ""كانت هناك نية مبيتة في عدم إتمام المقابلة.. ونحيي الموقف الإيجابي لعامل عمالة الصخيرات تمارة، الذي طلب من المسؤول الإداري للنادي القنيطري الإمضاء على التزام يقر فيه بسلامة اللاعبين الموجودين داخل رقعة الملعب، وبأن جميع مكونات الفريق خضعت للحجر الصحي؛ لكن المسؤول رفض"".وتابع وداد تمارة: ""هذا الرفض غير المبرر هو الذي جعل عامل الصخيرات تمارة يأمر بتوقيف المباراة، مبرزا أنه لم يتم احترام القانون الصادر عن العصبة الاحترافية القاضي بإجراء المقابلة في حالة إذا كانت النتائج الإيجابية في حدود 15 في المائة""، متسائلا ""هل إصابة لاعبين اثنين تمثل أكثر من ذلك؟"".وخلص وداد تمارة إلى أن النادي القنيطري يتحمل مسؤولية التوقيف، كما أعلن رفضه إتمام المباراة إذا بُرمجت وسط الأسبوع المقبل أو أي وقت آخر، مؤكدًا أنه مستعد للتصعيد في حال عدم الإنصاف ومنحهم ثلاث نقاط.وكان لاعبو وداد تمارة والنادي القنيطري فوجؤوا بعدم السماح لهم بمواصلة المباراة، بعد انطلاقها بالملعب البلدي بتمارة، عن الجولة الـ23 من منافسات القسم الاحترافي الثاني، حيث أوقفتها السلطات المحلية، لأسباب ""وقائية""، بعد تسجيل إصابة حالتين جديدتين بالفريق ساعات قليلة قبل موعد اللقاء.يشار إلى أن المباراة تأخرت انطلاقتها بسبب رفض السلطات المحلية إجراءها، وبعد بدايتها بربع ساعة، وتسجيل وداد تمارة هدفا، تم توقيفها نهائيا، علما أن المباراة كان منتظرا أن تجرى الأحد الماضي، وتم تأجيلها لإصابة لاعبين من ""الكاك"" بـ""كورونا"".",sport
322,e19f3b92055d11eb88b2646e69d991ea,المصري أحمد حسن مفتاح احتراف أزارو باليونان,الأحد 02 غشت 2020 - 02:20,أوعنا بلعيد,"دخل الدولي المغربي وليد أزارو، مهاجم فريق الأهلي المصري لكرة القدم، دائرة اهتمامات فريق أولمبياكوس اليوناني، للتعاقد معه ابتداء من الانتقالات الصيفية المقبلة في حال فشل صفقة التعاقد مع المصري أحمد حسن.ووفق مصادر موقع ( sdna) اليوناني، فإن رحيل المهاجم السابق لفريق الدفاع الحسني الجديدي إلى أولمبياكوس اليوناني رهين بنجاح صفقة التعاقد مع المصري أحمد حسن (كوكا)، مهاجم سبورتنج براجا البرتغالي، الذي كان معارا لأولمبياكوس منذ يناير الماضي.وأوضحت المصادر نفسها أن براجا سيطلب 2.5 ملايين يورو، للاستغناء عن كوكا للنادي اليوناني بشكل نهائي؛ وهو المبلغ الذي يرفض أولمبياكوس سداده، ما يهدد إتمام التعاقد وبالتالي التوجه إلى خيار التعاقد مع المهاجم المغربي البالغ من العمر 25 سنة.ولن يكون بمقدور أزارو اللعب مجددا بالدوري السعودي للمحترفين بعد تجربة الإعارة التي خاضها مع الاتفاق؛ وذلك بناء على بيان أصدره الاتحاد السعودي لكرة القدم لأندية الدرجتين الأولى والثانية، بعدم التعاقد مع اللاعب، بسبب رفض الأخير تمديد عقده مع الاتفاق حتى نهاية الموسم الحالي 2019-2020.ورفضت إدارة الأهلي دعم أزارو، في شكواه التي يعتزم اللاعب تقديمها إلى الاتحاد الدولي لكرة القدم ""فيفا"" ضد نادي الاتفاق السعودي للمطالبة بالحصول على مستحقاته التي قامت إدارة النادي بخصمها بسبب ظروف فيروس كورونا، والتي كانت السبب في رفض اللاعب تمديد الإعارة.وأبلغت إدارة الأهلي المصري اللاعب أزارو بعدم تدخلها في الأزمة للحفاظ على العلاقة مع النادي السعودي، فضلا عن أن قرار خصم نسبة الـ50 في المائة من جانب الاتفاق شمل جميع اللاعبين لظروف كورونا التي أثرت على جميع الأندية.",sport
